vorhersagezeitpunkt;station_name;ts;value_q;dimension
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 06:00;16.851;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 06:00;3.4876;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 06:00;0.9762;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 06:00;7.547;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 06:00;0.7339;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 07:00;4.8386;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 07:00;8.08;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 07:00;8.118;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 07:00;1.1613;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 07:00;0.18924;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 07:00;0.2656;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 07:00;16.271;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 07:00;2.7283;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 07:00;1.1846;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 07:00;1.859;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 07:00;0.5751;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 07:00;16.821;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 07:00;3.4849;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 07:00;0.975;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 07:00;7.562;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 07:00;0.7318;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 08:00;4.8205;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 08:00;8.054;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 08:00;8.092;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 08:00;1.1542;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 08:00;0.18763;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 08:00;0.26533;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 08:00;16.241;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 08:00;2.7237;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 08:00;1.1836;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 08:00;1.8618;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 08:00;0.5778;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 08:00;16.797;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 08:00;3.489;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 08:00;0.9744;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 08:00;7.591;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 08:00;0.7369;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 09:00;4.8115;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 09:00;8.033;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 09:00;8.068;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 09:00;1.1502;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 09:00;0.18642;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 09:00;0.26509;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 09:00;16.221;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 09:00;2.7301;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 09:00;1.1837;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 09:00;1.8689;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 09:00;0.5809;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 09:00;16.781;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 09:00;3.4975;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 09:00;0.9744;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 09:00;7.618;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 09:00;0.7447;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 10:00;4.8125;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 10:00;8.017;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 10:00;8.047;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 10:00;1.1483;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 10:00;0.18603;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 10:00;0.26485;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 10:00;16.219;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 10:00;2.7471;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 10:00;1.185;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 10:00;1.8817;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 10:00;0.5843;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 10:00;16.78;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 10:00;3.5093;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 10:00;0.9748;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 10:00;7.637;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 10:00;0.752;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 11:00;4.8424;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 11:00;8.021;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 11:00;8.041;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 11:00;1.1556;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 11:00;0.1871;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 11:00;0.26515;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 11:00;16.268;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 11:00;2.7952;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 11:00;1.1959;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 11:00;1.9064;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 11:00;0.5948;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 11:00;16.842;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 11:00;3.5522;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 11:00;0.9794;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 11:00;7.711;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 11:00;0.7727;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 12:00;4.9195;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 12:00;8.051;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 12:00;8.057;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 12:00;1.1814;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 12:00;0.19139;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 12:00;0.26635;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 12:00;16.387;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 12:00;2.8853;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 12:00;1.2184;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 12:00;1.9442;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 12:00;0.6117;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 12:00;16.969;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 12:00;3.6165;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 12:00;0.9871;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 12:00;7.799;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 12:00;0.7996;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 13:00;5.0597;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 13:00;8.113;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 13:00;8.099;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 13:00;1.2262;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 13:00;0.20224;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 13:00;0.26838;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 13:00;16.584;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 13:00;3.018;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 13:00;1.2526;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 13:00;1.9941;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 13:00;0.6321;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 13:00;17.171;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 13:00;3.6979;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 13:00;0.9962;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 13:00;7.886;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 13:00;0.8272;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 14:00;5.2706;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 14:00;8.22;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 14:00;8.178;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 14:00;1.2853;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 14:00;0.22129;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 14:00;0.27088;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 14:00;16.871;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 14:00;3.1842;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 14:00;1.3001;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 14:00;2.0493;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 14:00;0.6581;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 14:00;17.469;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 14:00;3.8041;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 14:00;1.0081;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 14:00;8.002;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 14:00;0.8608;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 15:00;5.543;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 15:00;8.383;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 15:00;8.304;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 15:00;1.3526;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 15:00;0.24892;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 15:00;0.2735;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 15:00;17.241;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 15:00;3.3663;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 15:00;1.3578;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 15:00;2.1093;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 15:00;0.6887;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 15:00;17.853;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 15:00;3.9261;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 15:00;1.0215;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 15:00;8.134;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 15:00;0.897;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 16:00;5.8672;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 16:00;8.605;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 16:00;8.481;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 16:00;1.4244;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 16:00;0.28883;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 16:00;0.27629;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 16:00;17.684;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 16:00;3.5566;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 16:00;1.4252;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 16:00;2.1725;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 16:00;0.7243;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 16:00;18.312;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 16:00;4.059;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 16:00;1.0357;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 16:00;8.29;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 16:00;0.9337;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 17:00;6.2055;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 17:00;8.892;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 17:00;8.705;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 17:00;1.4869;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 17:00;0.33142;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 17:00;0.27813;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 17:00;18.157;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 17:00;3.7286;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 17:00;1.4899;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 17:00;2.2295;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 17:00;0.7591;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 17:00;18.804;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 17:00;4.1743;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 17:00;1.0473;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 17:00;8.399;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 17:00;0.9575;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 18:00;6.5252;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 18:00;9.206;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 18:00;8.971;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 18:00;1.5292;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 18:00;0.36986;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 18:00;0.27871;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 18:00;18.633;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 18:00;3.8563;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 18:00;1.5416;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 18:00;2.28;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 18:00;0.7871;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 18:00;19.298;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 18:00;4.2729;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 18:00;1.0552;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 18:00;8.506;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 18:00;0.9767;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 19:00;6.8028;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 19:00;9.536;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 19:00;9.275;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 19:00;1.5536;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 19:00;0.40271;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 19:00;0.27889;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 19:00;19.098;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 19:00;3.9417;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 19:00;1.5783;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 19:00;2.3249;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 19:00;0.8098;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 19:00;19.787;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 19:00;4.352;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 19:00;1.0599;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 19:00;8.625;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 19:00;0.9965;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 20:00;7.0232;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 20:00;9.855;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 20:00;9.604;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 20:00;1.564;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 20:00;0.42666;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 20:00;0.27885;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 20:00;19.543;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 20:00;3.9892;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 20:00;1.6002;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 20:00;2.3658;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 20:00;0.8278;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 20:00;20.249;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 20:00;4.401;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 20:00;1.0615;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 20:00;8.708;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 20:00;1.0074;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 21:00;7.1809;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 21:00;10.136;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 21:00;9.948;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 21:00;1.565;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 21:00;0.44155;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 21:00;0.27868;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 21:00;19.932;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 21:00;4.0112;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 21:00;1.6119;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 21:00;2.4049;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 21:00;0.8438;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 21:00;20.665;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 21:00;4.4275;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 21:00;1.0618;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 21:00;8.787;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 21:00;1.0136;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 22:00;7.2821;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 22:00;10.356;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 22:00;10.287;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 22:00;1.5599;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 22:00;0.44928;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 22:00;0.27849;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 22:00;20.283;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 22:00;4.0158;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 22:00;1.6171;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 22:00;2.4428;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 22:00;0.86;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 22:00;21.037;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 22:00;4.4376;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 22:00;1.0613;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 22:00;8.871;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 22:00;1.0181;cbm/s
09.01.2026 10:00;Ewattingen;14.01.2026 23:00;7.3346;cbm/s
09.01.2026 10:00;Eberfingen;14.01.2026 23:00;10.516;cbm/s
09.01.2026 10:00;Oberlauchringen;14.01.2026 23:00;10.586;cbm/s
09.01.2026 10:00;Illmuehle;14.01.2026 23:00;1.5502;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;14.01.2026 23:00;0.45159;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;14.01.2026 23:00;0.27821;cbm/s
09.01.2026 10:00;Wutachmuendung;14.01.2026 23:00;20.586;cbm/s
09.01.2026 10:00;St-Blasien;14.01.2026 23:00;4.0061;cbm/s
09.01.2026 10:00;Wehra (Pegel);14.01.2026 23:00;1.617;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;14.01.2026 23:00;2.4717;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;14.01.2026 23:00;0.8705;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;14.01.2026 23:00;21.352;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;14.01.2026 23:00;4.4242;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;14.01.2026 23:00;1.0595;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;14.01.2026 23:00;8.943;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;14.01.2026 23:00;1.0179;cbm/s
09.01.2026 10:00;Ewattingen;15.01.2026 00:00;7.3498;cbm/s
09.01.2026 10:00;Eberfingen;15.01.2026 00:00;10.621;cbm/s
09.01.2026 10:00;Oberlauchringen;15.01.2026 00:00;10.815;cbm/s
09.01.2026 10:00;Illmuehle;15.01.2026 00:00;1.5365;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;15.01.2026 00:00;0.45002;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;15.01.2026 00:00;0.27788;cbm/s
09.01.2026 10:00;Wutachmuendung;15.01.2026 00:00;20.829;cbm/s
09.01.2026 10:00;St-Blasien;15.01.2026 00:00;3.9868;cbm/s
09.01.2026 10:00;Wehra (Pegel);15.01.2026 00:00;1.6134;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;15.01.2026 00:00;2.4914;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;15.01.2026 00:00;0.8789;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;15.01.2026 00:00;21.609;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;15.01.2026 00:00;4.3982;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;15.01.2026 00:00;1.0571;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;15.01.2026 00:00;9.019;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;15.01.2026 00:00;1.0134;cbm/s
09.01.2026 10:00;Ewattingen;15.01.2026 01:00;7.3342;cbm/s
09.01.2026 10:00;Eberfingen;15.01.2026 01:00;10.677;cbm/s
09.01.2026 10:00;Oberlauchringen;15.01.2026 01:00;10.979;cbm/s
09.01.2026 10:00;Illmuehle;15.01.2026 01:00;1.5205;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;15.01.2026 01:00;0.44604;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;15.01.2026 01:00;0.27755;cbm/s
09.01.2026 10:00;Wutachmuendung;15.01.2026 01:00;20.993;cbm/s
09.01.2026 10:00;St-Blasien;15.01.2026 01:00;3.9607;cbm/s
09.01.2026 10:00;Wehra (Pegel);15.01.2026 01:00;1.607;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;15.01.2026 01:00;2.504;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;15.01.2026 01:00;0.8861;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;15.01.2026 01:00;21.789;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;15.01.2026 01:00;4.3659;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;15.01.2026 01:00;1.0544;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;15.01.2026 01:00;9.105;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;15.01.2026 01:00;1.0061;cbm/s
09.01.2026 10:00;Ewattingen;15.01.2026 02:00;7.2989;cbm/s
09.01.2026 10:00;Eberfingen;15.01.2026 02:00;10.696;cbm/s
